Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,PDB EXPDTA PH,Standard Value
CHEMBL4114234,-9.248,-0.264,-0.864,-2.03,-9.343,-4.091,0.0,-1.449,-54.892,-8.778,0.397,-0.14,-100.869,-63.67,,141.0
CHEMBL4114244,-11.417,-0.309,-1.028,-2.476,-11.417,-4.107,-0.544,-2.6,-65.644,-9.41,0.645,-0.118,-118.029,-75.054,,1.9
CHEMBL4114246,-11.12,-0.371,-1.152,-2.527,-11.177,-4.287,-0.327,-2.596,-45.263,-14.365,0.461,-0.012,-94.216,-59.628,,537.0
CHEMBL4114255,-9.778,-0.244,-0.836,-2.085,-9.892,-4.048,-0.32,-1.797,-56.803,-7.371,0.255,-0.035,-98.557,-64.173,,21.0
CHEMBL4114259,-10.519,-0.339,-1.066,-2.372,-10.594,-4.024,-0.324,-2.217,-53.351,-11.564,0.41,-0.037,-108.149,-64.915,,145.0
CHEMBL4114262,-9.519,-0.288,-0.925,-2.117,-9.908,-3.802,-0.304,-1.385,-47.038,-17.207,0.554,-0.038,-98.796,-64.244,,654.0
CHEMBL4114283,-10.095,-0.28,-0.926,-2.203,-10.099,-3.681,0.0,-1.582,-56.504,-15.552,0.399,-0.076,-104.465,-72.056,,16.0
CHEMBL4114295,-10.342,-0.313,-1.005,-2.3,-10.342,-4.563,-0.524,-2.14,-48.456,-7.893,0.492,0.0,-84.49,-56.349,,23.0
CHEMBL4114306,-10.547,-0.293,-0.967,-2.301,-10.547,-3.741,-0.26,-2.912,-59.952,-9.245,0.75,0.0,-93.777,-69.197,,1.6
CHEMBL4114343,-10.142,-0.282,-0.93,-2.213,-10.255,-3.21,-0.487,-2.921,-56.716,-9.768,0.664,0.0,-101.813,-66.484,,12.6
CHEMBL4114351,-10.526,-0.27,-0.915,-2.257,-10.529,-4.095,-0.32,-1.863,-59.186,-10.911,0.344,0.0,-108.065,-70.098,,14.0
CHEMBL4114375,-10.747,-0.336,-1.066,-2.407,-10.851,-3.531,-0.461,-3.392,-57.435,-9.427,0.827,-0.007,-106.521,-66.862,,3.7
CHEMBL4114391,-9.729,-0.256,-0.861,-2.098,-9.753,-3.905,-0.32,-1.762,-53.35,-9.534,0.37,-0.039,-94.995,-62.883,,21.0
CHEMBL4114411,-8.515,-0.208,-0.716,-1.807,-8.516,-3.11,-0.922,-1.242,-52.03,-7.27,0.71,-0.259,-69.706,-59.3,,8.2
CHEMBL4114416,-8.92,-0.297,-0.924,-2.027,-9.015,-3.504,0.0,-1.318,-50.685,-13.518,0.399,-0.031,-97.832,-64.203,,180.0
CHEMBL4114417,-10.921,-0.352,-1.107,-2.463,-10.925,-4.157,-0.32,-2.555,-50.985,-11.709,0.446,-0.033,-104.087,-62.694,,35.0
CHEMBL4114443,-8.709,-0.264,-0.846,-1.937,-8.73,-3.571,-0.3,-1.512,-43.264,-10.309,0.364,0.0,-72.384,-53.573,,72.0
CHEMBL4114460,-9.383,-0.293,-0.931,-2.101,-9.383,-3.92,-0.018,-2.641,-56.55,-5.427,0.837,0.0,-91.981,-61.978,,1.2
CHEMBL4114474,-10.376,-0.346,-1.075,-2.358,-10.376,-4.608,-0.541,-2.074,-53.544,-8.075,0.743,-0.007,-94.527,-61.618,,11.8
CHEMBL4114476,-10.474,-0.269,-0.911,-2.246,-10.565,-3.29,-0.482,-2.994,-61.484,-9.022,0.671,-0.043,-108.965,-70.506,,3.6
CHEMBL4114483,-4.879,-0.132,-0.439,-1.058,-4.879,-2.392,-0.314,-0.339,-36.859,-4.06,0.852,-0.234,-42.696,-40.919,,4.8
CHEMBL4114551,-7.082,-0.197,-0.65,-1.545,-7.082,-2.768,-0.221,-1.375,-45.903,-6.609,0.667,-0.098,-65.269,-52.512,,3.6
CHEMBL4114568,-9.096,-0.284,-0.902,-2.037,-9.101,-3.418,-0.44,-0.72,-37.223,-21.066,0.572,-0.074,-87.978,-58.289,,2000.0
CHEMBL4114571,-10.777,-0.348,-1.092,-2.431,-10.78,-4.081,-0.326,-2.465,-50.438,-12.028,0.446,-0.028,-101.178,-62.466,,22.0
CHEMBL4114583,-10.504,-0.318,-1.021,-2.336,-10.599,-3.937,-0.27,-2.634,-47.325,-10.874,0.35,-0.11,-101.056,-58.2,,520.0
CHEMBL4114603,-11.44,-0.369,-1.159,-2.58,-11.494,-3.751,-0.597,-3.25,-49.156,-13.283,0.555,-0.001,-105.005,-62.438,,185.0
CHEMBL4114620,-9.729,-0.295,-0.946,-2.164,-9.733,-3.969,-0.399,-1.295,-47.226,-14.423,0.455,0.0,-92.879,-61.649,,6.5
CHEMBL4114655,-10.213,-0.238,-0.832,-2.145,-10.222,-4.621,-0.275,-1.488,-57.954,-9.021,0.414,0.0,-104.499,-66.974,,1000.0
CHEMBL4114846,-9.236,-0.257,-0.847,-2.015,-9.236,-3.357,-0.24,-2.281,-56.649,-8.458,0.747,-0.004,-92.949,-65.108,,1.9
CHEMBL4114850,-9.551,-0.265,-0.876,-2.084,-9.552,-3.581,-0.189,-2.346,-62.42,-6.715,0.692,0.0,-96.944,-69.135,,2.6
CHEMBL4114884,-10.632,-0.354,-1.101,-2.416,-10.632,-3.846,-0.32,-2.613,-48.394,-12.455,0.474,-0.04,-98.094,-60.849,,3147.0
CHEMBL4114914,-5.692,-0.154,-0.513,-1.235,-5.771,-2.501,-0.026,-1.441,-48.681,-1.099,0.855,-0.059,-57.859,-49.78,,16.9
CHEMBL4114915,-10.75,-0.326,-1.045,-2.391,-10.82,-3.487,-0.534,-3.286,-57.269,-9.482,0.781,-0.009,-103.44,-66.751,,5.8
CHEMBL4114946,-9.951,-0.269,-0.896,-2.158,-9.954,-3.837,-0.32,-2.133,-53.585,-9.005,0.382,-0.017,-104.453,-62.59,,22.0
CHEMBL4114949,-10.473,-0.308,-0.998,-2.314,-10.473,-3.655,-0.447,-2.458,-56.266,-12.278,0.742,0.0,-102.066,-68.545,,2.2
CHEMBL4114980,-10.428,-0.316,-1.014,-2.319,-10.428,-3.996,-0.468,-2.55,-57.961,-8.62,0.79,-0.014,-99.269,-66.581,,1.8
CHEMBL4115019,-11.33,-0.306,-1.02,-2.457,-11.33,-4.071,-0.594,-2.643,-66.073,-7.688,0.636,-0.202,-113.981,-73.762,,1.9
CHEMBL4115026,-9.653,-0.261,-0.869,-2.094,-9.658,-3.833,-0.32,-1.785,-47.228,-11.364,0.407,-0.061,-85.563,-58.592,,45.0
CHEMBL4115028,-9.642,-0.241,-0.824,-2.056,-9.646,-3.812,-0.32,-1.788,-47.704,-10.981,0.343,-0.037,-90.553,-58.685,,32.0
CHEMBL4115029,-8.683,-0.28,-0.88,-1.958,-8.7,-3.716,-0.053,-1.379,-50.207,-10.109,0.521,-0.046,-90.598,-60.316,,14.0
CHEMBL4115033,-9.986,-0.294,-0.951,-2.206,-10.102,-3.146,-0.221,-3.193,-58.78,-8.945,0.739,0.0,-100.53,-67.725,,2.2
CHEMBL4115045,-7.857,-0.218,-0.721,-1.714,-8.896,-3.337,-0.005,-2.123,-58.607,-7.748,0.662,0.0,-97.074,-66.355,,4.0
CHEMBL4115046,-10.614,-0.342,-1.076,-2.394,-10.717,-3.865,-0.529,-2.988,-55.797,-8.889,0.796,-0.009,-100.995,-64.687,,12.6
CHEMBL4115048,-10.066,-0.403,-1.177,-2.386,-10.161,-2.665,-0.747,-2.728,-40.769,-16.982,0.582,-0.018,-99.1,-57.751,,1830.0
CHEMBL4115050,-9.696,-0.313,-0.983,-2.187,-11.195,-4.142,-0.68,-2.026,-46.405,-16.965,0.557,-0.04,-106.151,-63.37,,13.0
CHEMBL4115086,-11.731,-0.309,-1.038,-2.53,-11.901,-3.741,-0.325,-2.74,-63.429,-17.055,0.671,-0.035,-132.879,-80.484,,10.7
CHEMBL4115090,-11.091,-0.336,-1.078,-2.466,-11.091,-3.454,-0.32,-2.781,-51.846,-17.835,0.784,-0.052,-111.37,-69.681,,13.9
CHEMBL4115098,-11.491,-0.371,-1.164,-2.592,-11.495,-4.26,-0.608,-2.58,-45.564,-14.501,0.446,-0.039,-104.586,-60.065,,26.0
CHEMBL4115100,-10.57,-0.302,-0.988,-2.32,-10.681,-3.182,-0.483,-3.081,-58.402,-11.436,0.7,0.0,-108.11,-69.838,,2.4
CHEMBL4115108,-10.427,-0.316,-1.014,-2.319,-10.427,-3.625,-0.803,-2.495,-54.899,-11.517,0.972,-0.004,-103.931,-66.416,,2.9
CHEMBL4115117,-11.236,-0.312,-1.031,-2.451,-11.236,-3.916,-0.589,-2.777,-64.965,-9.252,0.704,-0.022,-116.274,-74.217,,3.3
CHEMBL4115121,-8.833,-0.26,-0.842,-1.951,-8.833,-3.264,-0.191,-2.372,-55.946,-6.614,0.797,-0.014,-90.212,-62.561,,1.8
CHEMBL4115124,-10.926,-0.341,-1.084,-2.447,-10.932,-4.02,-0.33,-2.282,-49.343,-14.179,0.39,-0.097,-114.4,-63.522,,40.0
CHEMBL4115128,-10.175,-0.291,-0.951,-2.234,-10.176,-3.93,-0.612,-1.602,-50.238,-12.966,0.424,0.0,-97.751,-63.204,,180.0
CHEMBL4115147,-10.47,-0.361,-1.109,-2.397,-10.476,-3.857,-0.324,-2.45,-52.016,-11.201,0.466,-0.029,-106.749,-63.217,,71.0
CHEMBL4115149,-9.889,-0.291,-0.942,-2.185,-9.89,-3.415,-0.099,-2.424,-56.907,-12.286,0.736,0.0,-102.454,-69.193,,4.8
CHEMBL4115151,-9.132,-0.304,-0.946,-2.075,-9.132,-3.451,-0.32,-2.663,-48.808,-7.012,0.794,0.0,-83.127,-55.82,,1.6
CHEMBL4115161,-9.339,-0.311,-0.967,-2.122,-9.339,-3.348,-0.16,-2.839,-51.256,-8.323,0.819,0.0,-91.531,-59.579,,1.4
CHEMBL4115180,-6.701,-0.186,-0.615,-1.462,-6.701,-2.901,-0.341,-0.981,-53.272,-3.791,0.896,-0.142,-77.02,-57.063,,5.4
CHEMBL4115184,-9.538,-0.318,-0.988,-2.167,-9.538,-3.361,-0.557,-2.467,-54.623,-7.73,0.737,0.0,-94.987,-62.353,,4.0
CHEMBL4115189,-11.147,-0.348,-1.106,-2.496,-11.227,-3.477,-0.575,-3.343,-57.211,-11.295,0.723,0.0,-109.694,-68.506,,3.6
CHEMBL4115196,-8.227,-0.222,-0.741,-1.784,-8.231,-3.342,-0.2,-0.947,-54.678,-7.531,0.257,-0.135,-97.254,-62.21,,57.0
CHEMBL4115220,-11.369,-0.406,-1.233,-2.624,-11.426,-3.347,-0.395,-3.227,-46.484,-17.416,0.531,-0.052,-108.551,-63.9,,5621.0
CHEMBL4115236,-11.312,-0.323,-1.057,-2.483,-11.475,-3.342,-0.442,-2.957,-59.609,-16.568,0.77,-0.038,-134.695,-76.177,,15.7
CHEMBL4115260,-10.439,-0.326,-1.036,-2.338,-10.451,-4.239,-0.318,-1.95,-49.187,-12.49,0.389,0.0,-105.083,-61.676,,660.0
CHEMBL4115266,-11.065,-0.291,-0.979,-2.386,-11.072,-4.323,-0.789,-1.521,-46.946,-15.168,0.422,-0.238,-76.107,-62.114,,19.4
CHEMBL4115268,-6.698,-0.176,-0.593,-1.444,-6.698,-2.047,-0.224,-0.98,-54.832,-9.303,0.817,-0.127,-87.217,-64.135,,2.7
CHEMBL4115287,-9.466,-0.278,-0.902,-2.091,-9.545,-3.12,-0.16,-2.443,-56.887,-12.013,0.825,0.0,-105.792,-68.901,,8.4
CHEMBL4115314,-9.953,-0.269,-0.896,-2.159,-9.956,-3.922,-0.339,-1.749,-57.298,-9.973,0.455,-0.041,-105.259,-67.271,,27.0
CHEMBL4115327,-9.304,-0.227,-0.783,-1.974,-10.1,-2.663,-0.575,-2.967,-54.606,-9.682,0.512,-0.224,-99.188,-64.288,,8.1
CHEMBL4115332,-9.063,-0.302,-0.939,-2.059,-9.135,-3.617,-0.13,-1.425,-48.983,-12.757,0.434,-0.034,-96.955,-61.739,,1691.0
CHEMBL4115333,-10.791,-0.327,-1.049,-2.4,-10.791,-3.8,-0.799,-2.461,-54.368,-12.47,0.861,-0.003,-103.906,-66.838,,6.8
CHEMBL4115340,-10.22,-0.341,-1.059,-2.322,-10.494,-4.312,-0.458,-2.277,-46.228,-9.98,0.436,-0.075,-94.346,-56.209,,240.0
CHEMBL4115348,-10.957,-0.322,-1.044,-2.421,-10.961,-4.173,-0.32,-2.074,-56.464,-12.09,0.413,-0.17,-114.814,-68.555,,20.0
CHEMBL4115438,-9.578,-0.342,-1.039,-2.211,-9.578,-3.434,-0.48,-2.05,-31.34,-18.832,0.778,0.0,-68.768,-50.173,,590.0
CHEMBL4115463,-12.586,-0.35,-1.154,-2.746,-12.828,-3.35,-0.763,-3.131,-58.122,-22.197,0.764,-0.113,-146.6,-80.319,,3.3
CHEMBL4115485,-10.458,-0.283,-0.942,-2.268,-10.458,-3.689,-0.097,-2.899,-64.674,-7.083,0.618,-0.095,-108.888,-71.756,,2.2
CHEMBL4115508,-7.168,-0.194,-0.646,-1.555,-7.358,-3.722,-0.092,-0.696,-52.979,-3.499,0.38,-0.055,-78.883,-56.478,,5.0
CHEMBL4115518,-9.947,-0.321,-1.008,-2.243,-9.947,-3.484,-0.189,-3.511,-56.798,-5.438,0.892,0.0,-93.573,-62.236,,4.7
CHEMBL4115519,-8.616,-0.246,-0.805,-1.891,-8.633,-3.325,-0.34,-0.958,-43.116,-15.584,0.484,0.0,-81.215,-58.7,,5.6
CHEMBL4115525,-10.477,-0.299,-0.979,-2.3,-10.477,-3.616,-0.32,-3.099,-57.285,-9.114,0.79,0.0,-100.425,-66.399,,17.4
CHEMBL4115542,-11.021,-0.276,-0.942,-2.35,-11.144,-3.616,-0.715,-2.937,-48.445,-12.86,0.551,-0.075,-79.321,-61.305,,2.6
CHEMBL4115545,-10.731,-0.316,-1.022,-2.371,-10.809,-3.391,-0.581,-3.198,-58.33,-10.329,0.841,-0.013,-109.503,-68.659,,15.2
CHEMBL4115548,-10.163,-0.328,-1.03,-2.292,-10.243,-4.076,-0.293,-2.152,-53.009,-9.619,0.41,-0.038,-99.323,-62.629,,300.0
CHEMBL4115550,-10.594,-0.321,-1.03,-2.356,-10.726,-3.633,-0.374,-2.922,-52.439,-13.139,0.795,0.0,-102.897,-65.578,,17.5
CHEMBL4115559,-11.492,-0.302,-1.017,-2.478,-11.492,-4.038,-0.332,-2.957,-63.943,-9.515,0.659,-0.2,-113.118,-73.458,,2.1
CHEMBL4115569,-8.915,-0.288,-0.903,-2.011,-8.995,-2.916,-0.442,-2.472,-53.667,-8.235,0.754,0.0,-93.013,-61.902,,9.3
CHEMBL4115586,-10.072,-0.296,-0.96,-2.225,-10.072,-3.852,-0.529,-2.154,-54.082,-9.974,0.725,-0.062,-95.631,-64.056,,1.9
CHEMBL4115604,-9.923,-0.254,-0.863,-2.128,-9.999,-3.487,-0.023,-2.204,-69.145,-7.58,0.458,-0.15,-116.093,-76.725,,8.9
CHEMBL4115626,-10.265,-0.302,-0.978,-2.268,-10.271,-4.259,-0.32,-1.506,-50.853,-12.679,0.403,-0.144,-102.093,-63.532,,550.0
CHEMBL4115627,-9.513,-0.317,-0.985,-2.162,-9.513,-3.788,-0.306,-2.487,-52.904,-6.851,0.74,0.0,-89.693,-59.755,,1.5
CHEMBL4115629,-9.571,-0.29,-0.93,-2.129,-9.571,-3.519,-0.372,-2.565,-55.867,-7.372,0.784,0.0,-91.716,-63.239,,2.4
CHEMBL4115670,-8.648,-0.298,-0.916,-1.98,-8.648,-2.568,-0.608,-2.393,-50.121,-9.499,0.852,0.0,-87.547,-59.62,,15.1
CHEMBL414028,-7.878,-0.303,-0.898,-1.85,-7.878,-3.825,-0.32,-1.651,-46.534,-3.126,0.717,-0.003,-69.058,-49.66,,2800.0
CHEMBL4225923,-9.462,-0.287,-0.92,-2.104,-9.497,-3.772,-0.361,-1.515,-51.89,-11.025,0.399,0.0,-101.891,-62.915,,380.0
CHEMBL4245507,-6.725,-0.217,-0.682,-1.517,-6.736,-2.855,-0.291,-0.721,-43.347,-10.574,0.934,-0.049,-80.277,-53.921,,10000.0
CHEMBL4251324,-6.462,-0.208,-0.655,-1.457,-6.462,-2.586,-0.2,-0.778,-45.037,-9.892,0.937,-0.1,-75.638,-54.929,,10000.0
CHEMBL426133,-7.558,-0.378,-1.026,-1.892,-7.58,-2.491,-0.126,-3.171,-38.218,-2.644,0.516,0.0,-57.045,-40.862,,13600.0
CHEMBL4276946,-7.319,-0.407,-1.066,-1.881,-7.319,-2.812,-0.276,-2.477,-34.801,-1.589,0.224,0.0,-52.098,-36.39,,100000.0
CHEMBL4276955,-8.92,-0.405,-1.136,-2.18,-8.92,-2.627,-0.481,-3.002,-34.239,-9.336,0.403,-0.1,-71.118,-43.575,,69.18
CHEMBL4278882,-8.137,-0.291,-0.882,-1.878,-8.223,-2.303,-0.395,-2.649,-36.183,-8.891,0.393,-0.126,-72.336,-45.074,,21.88
CHEMBL4279192,-7.765,-0.277,-0.842,-1.792,-7.792,-1.981,-0.321,-1.749,-28.817,-17.034,0.393,-0.138,-54.032,-45.852,,758.0
CHEMBL4280028,-5.515,-0.162,-0.525,-1.218,-6.968,-2.174,-0.248,-1.053,-33.845,-13.655,0.631,-0.383,-69.243,-47.5,,8910.0
CHEMBL4280559,-8.3,-0.259,-0.823,-1.859,-8.356,-3.253,-0.549,-1.374,-40.394,-11.465,0.607,-0.047,-76.2,-51.86,,20.0
CHEMBL4282348,-7.522,-0.221,-0.717,-1.662,-7.657,-3.412,-0.306,-1.127,-37.602,-8.606,0.368,-0.01,-62.214,-46.208,,77.62
CHEMBL4282412,-8.651,-0.346,-1.012,-2.05,-8.781,-3.09,-0.509,-2.92,-35.621,-5.799,0.48,-0.091,-62.407,-41.421,,98.0
CHEMBL4283453,-7.104,-0.254,-0.77,-1.64,-7.104,-2.062,-0.16,-1.768,-36.986,-10.255,0.391,-0.118,-66.103,-47.242,,676.08
CHEMBL4283847,-7.891,-0.415,-1.108,-2.0,-7.891,-1.926,-0.32,-2.959,-28.632,-11.841,0.522,0.0,-62.843,-40.473,,1770.0
CHEMBL4284323,-7.833,-0.392,-1.063,-1.96,-7.912,-2.223,-0.32,-3.561,-28.951,-5.157,0.477,-0.064,-55.883,-34.108,,234.42
CHEMBL4285338,-6.937,-0.248,-0.752,-1.601,-7.877,-3.421,-0.283,-1.477,-29.37,-10.783,0.391,0.0,-58.571,-40.153,,331.13
CHEMBL428598,-8.307,-0.396,-1.091,-2.054,-8.307,-3.745,-0.32,-2.206,-37.541,-6.032,0.746,0.0,-63.606,-43.573,,10000.0
CHEMBL4286802,-7.103,-0.254,-0.77,-1.64,-7.301,-3.14,0.0,-1.793,-44.882,-4.301,0.521,0.0,-70.114,-49.183,,363.08
CHEMBL4287208,-8.39,-0.442,-1.178,-2.127,-8.397,-2.15,-0.52,-3.123,-29.252,-10.06,0.468,-0.1,-66.168,-39.312,,602.56
CHEMBL4288288,-5.881,-0.294,-0.798,-1.472,-5.881,-1.441,0.0,-2.288,-29.667,-7.636,0.477,0.0,-53.668,-37.302,,738.0
CHEMBL4288305,-7.97,-0.275,-0.844,-1.825,-8.056,-2.413,-0.407,-2.576,-38.215,-7.44,0.487,-0.12,-73.025,-45.655,,33.11
CHEMBL4288880,-9.021,-0.361,-1.055,-2.138,-9.021,-3.204,-0.503,-2.619,-36.016,-8.493,0.48,-0.1,-67.751,-44.509,,446.0
CHEMBL4290202,-8.415,-0.255,-0.818,-1.871,-8.469,-2.377,-0.546,-2.165,-45.465,-10.389,0.67,-0.219,-85.748,-55.855,,1995.26
CHEMBL4290222,-7.308,-0.236,-0.741,-1.648,-7.438,-3.243,0.0,-1.544,-48.582,-4.368,0.434,-0.002,-74.385,-52.95,,94.0
CHEMBL4291706,-6.33,-0.333,-0.889,-1.605,-8.006,-3.068,-0.321,-1.91,-26.615,-11.184,0.519,-0.218,-71.477,-37.799,,1513.56
CHEMBL4292700,-6.38,-0.228,-0.692,-1.473,-6.406,-2.29,-0.327,-1.712,-35.338,-4.686,0.393,0.0,-53.853,-40.025,,13600.0
CHEMBL4293161,-7.206,-0.257,-0.781,-1.663,-7.342,-1.848,-0.444,-1.578,-39.274,-11.597,0.393,-0.162,-79.098,-50.871,,7762.47
CHEMBL4293607,-7.869,-0.254,-0.797,-1.775,-7.924,-3.144,-0.16,-1.572,-42.782,-8.967,0.541,-0.104,-70.054,-51.749,,21.38
CHEMBL4293993,-7.466,-0.241,-0.757,-1.684,-8.895,-3.264,-0.32,-1.195,-36.741,-18.31,0.539,-0.07,-88.221,-55.051,,10000.0
CHEMBL4294023,-7.257,-0.29,-0.849,-1.72,-8.494,-3.469,-0.16,-1.712,-30.741,-12.726,0.478,-0.184,-73.689,-43.467,,15.49
CHEMBL4294035,-6.097,-0.321,-0.856,-1.546,-6.104,-1.689,0.0,-2.343,-30.77,-6.634,0.468,-0.006,-55.522,-37.404,,804.0
CHEMBL4294631,-8.725,-0.397,-1.111,-2.133,-8.811,-2.422,-0.43,-3.272,-32.979,-8.935,0.403,-0.1,-67.767,-41.914,,42.0
CHEMBL4295137,-7.98,-0.42,-1.121,-2.023,-7.98,-1.887,-0.32,-3.238,-28.877,-10.732,0.519,0.0,-63.401,-39.608,,4080.0
CHEMBL436653,-11.837,-0.515,-1.464,-2.862,-11.84,-2.999,-0.837,-3.715,-42.383,-17.016,0.521,-0.138,-113.296,-59.399,,3.0
CHEMBL437208,-10.24,-0.512,-1.39,-2.563,-10.263,-2.704,-0.308,-3.053,-36.914,-19.846,0.753,-0.128,-102.98,-56.76,,39.0
CHEMBL4434908,-10.257,-0.302,-0.977,-2.266,-10.732,-3.942,-0.881,-1.429,-48.966,-17.197,0.847,-0.3,-125.282,-66.163,,191.0
CHEMBL4435482,-7.735,-0.209,-0.697,-1.677,-8.089,-3.818,-0.777,-0.208,-48.702,-11.432,1.12,-0.256,-92.055,-60.133,,2197.0
CHEMBL4436128,-9.132,-0.247,-0.822,-1.981,-9.201,-3.653,-0.236,-1.798,-55.216,-8.225,0.482,0.0,-93.907,-63.441,,910.0
CHEMBL4436754,-8.527,-0.371,-1.054,-2.062,-8.527,-3.182,-0.258,-2.665,-43.091,-6.451,0.7,0.0,-72.285,-49.542,,401.0
CHEMBL4436908,-7.595,-0.281,-0.844,-1.768,-7.595,-3.618,-0.26,-1.795,-43.801,-2.651,0.731,-0.065,-68.722,-46.452,,121.0
CHEMBL4438027,-10.469,-0.308,-0.998,-2.313,-10.506,-3.972,-0.361,-2.262,-49.397,-13.198,0.561,-0.023,-97.546,-62.595,,60.0
CHEMBL4438228,-9.534,-0.244,-0.829,-2.044,-10.186,-4.216,-0.427,-1.746,-55.757,-8.292,0.355,-0.12,-105.044,-64.05,,1600.0
CHEMBL4439253,-10.083,-0.336,-1.044,-2.291,-10.083,-4.362,-0.605,-2.09,-49.301,-7.65,0.587,0.0,-88.963,-56.951,,350.0
CHEMBL4439748,-9.997,-0.278,-0.917,-2.181,-9.997,-3.458,-0.364,-2.338,-51.85,-10.901,0.507,-0.116,-103.949,-62.751,,34.0
CHEMBL4441283,-11.968,-0.218,-0.828,-2.39,-12.002,-4.21,-0.721,-1.267,-58.372,-19.233,0.248,-0.248,-129.778,-77.605,,30.0
CHEMBL4445098,-11.51,-0.281,-0.968,-2.442,-11.522,-4.265,-0.723,-1.934,-50.233,-16.237,0.417,-0.07,-108.574,-66.47,,0.1
CHEMBL4446042,-6.803,-0.235,-0.721,-1.558,-7.156,-3.572,-0.16,-1.041,-47.5,-5.031,0.892,-0.146,-74.356,-52.532,,2725.0
CHEMBL4447180,-8.255,-0.33,-0.966,-1.957,-8.452,-2.014,-0.783,-2.237,-35.459,-12.853,0.465,-0.181,-70.583,-48.312,,101.0
CHEMBL4452521,-8.64,-0.27,-0.857,-1.935,-8.706,-3.197,-0.026,-2.395,-50.048,-7.333,0.53,-0.015,-85.894,-57.382,,59.0
CHEMBL4452662,-6.36,-0.187,-0.606,-1.405,-6.834,-3.146,-0.127,-0.96,-51.517,-5.575,0.949,-0.138,-82.609,-57.092,,5000.0
CHEMBL4452765,-9.549,-0.273,-0.892,-2.096,-9.549,-3.985,-0.487,-1.96,-55.054,-5.995,0.535,0.0,-91.766,-61.049,,0.47
CHEMBL4452936,-10.26,-0.293,-0.959,-2.252,-10.272,-4.683,-0.293,-1.862,-56.578,-5.978,0.425,-0.133,-88.055,-62.556,,56.0
CHEMBL4453861,-10.329,-0.344,-1.07,-2.347,-10.332,-4.396,-0.586,-2.147,-49.778,-8.791,0.606,0.0,-89.171,-58.57,,35.0
CHEMBL4455718,-9.12,-0.314,-0.966,-2.088,-9.12,-2.545,-0.444,-2.868,-42.692,-10.076,0.5,-0.117,-85.804,-52.768,,160.0
CHEMBL4456105,-8.278,-0.285,-0.877,-1.895,-9.411,-3.156,-0.644,-2.687,-43.294,-10.253,0.887,-0.109,-90.924,-53.547,,5000.0
CHEMBL4456286,-10.599,-0.342,-1.074,-2.39,-10.599,-4.48,-0.343,-2.529,-56.075,-5.961,0.452,0.0,-91.815,-62.036,,84.0
CHEMBL4459066,-9.229,-0.342,-1.025,-2.148,-9.236,-2.279,-0.117,-2.908,-49.964,-13.143,0.562,-0.025,-104.931,-63.108,,150.0
CHEMBL4459509,-9.744,-0.348,-1.057,-2.249,-9.747,-4.392,-0.107,-2.238,-56.461,-4.87,0.544,0.0,-94.308,-61.331,,140.0
CHEMBL4460055,-9.248,-0.264,-0.864,-2.03,-9.585,-3.496,-0.323,-1.959,-56.954,-9.957,0.535,0.0,-104.611,-66.911,,250.0
CHEMBL4460458,-9.584,-0.282,-0.913,-2.117,-9.585,-4.314,-0.116,-1.802,-57.518,-6.339,0.48,-0.006,-96.23,-63.857,,1300.0
CHEMBL4461516,-10.066,-0.315,-0.999,-2.254,-10.068,-4.148,-0.353,-1.968,-53.967,-8.255,0.422,-0.084,-92.529,-62.222,,53.0
CHEMBL4462890,-9.348,-0.17,-0.646,-1.867,-9.348,-3.685,-0.758,-0.652,-67.181,-8.063,0.447,-0.13,-106.531,-75.244,,
CHEMBL4462969,-10.048,-0.314,-0.997,-2.25,-10.048,-4.599,-0.327,-1.967,-53.577,-5.74,0.407,-0.021,-92.581,-59.318,,1200.0
CHEMBL4463353,-8.624,-0.287,-0.893,-1.96,-8.966,-3.91,-0.197,-2.316,-49.93,-3.454,0.472,0.0,-76.844,-53.385,,20000.0
CHEMBL4463551,-6.541,-0.198,-0.636,-1.455,-7.015,-3.239,-0.2,-1.176,-49.2,-5.508,0.996,-0.11,-83.785,-54.708,,5000.0
CHEMBL4463887,-8.259,-0.243,-0.787,-1.825,-8.612,-3.193,-0.748,-1.413,-44.125,-10.446,0.596,-0.08,-82.167,-54.571,,5000.0
CHEMBL4464832,-9.568,-0.299,-0.949,-2.142,-9.57,-4.045,-0.392,-1.841,-53.802,-7.297,0.492,0.0,-94.566,-61.1,,53.0
CHEMBL4466092,-9.885,-0.33,-1.024,-2.246,-10.063,-4.594,-0.332,-2.069,-55.343,-5.14,0.47,0.0,-95.516,-60.483,,330.0
CHEMBL4466517,-9.885,-0.329,-1.024,-2.246,-9.885,-4.383,-0.616,-2.092,-49.002,-6.203,0.587,0.0,-86.227,-55.204,,170.0
CHEMBL4466563,-6.753,-0.193,-0.631,-1.482,-7.107,-2.7,-0.851,-0.504,-46.943,-11.328,1.066,-0.073,-85.398,-58.271,,542.0
CHEMBL4466893,-9.312,-0.252,-0.839,-2.02,-9.666,-3.965,-0.646,-1.656,-46.73,-11.875,0.887,-0.167,-90.14,-58.605,,261.0
