Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy
CHEMBL3935887,-7.114,-0.182,-0.619,-1.525,-9.257,-4.38,-0.32,-1.286,-63.288,-4.222,0.527,0,-89.001,-67.511
CHEMBL4633251,-7.114,-0.296,-0.855,-1.703,-8.715,-3.896,-0.084,-2.381,-46.889,-4.407,0.65,0,-77.88,-51.296
CHEMBL4633251,-7.114,-0.296,-0.855,-1.703,-8.715,-3.896,-0.084,-2.381,-46.889,-4.407,0.65,0,-77.88,-51.296
CHEMBL3946284,-7.113,-0.173,-0.598,-1.509,-7.113,-3.293,-0.32,-0.824,-42.437,-5.938,0.404,-0.067,-59.052,-48.375
CHEMBL3905240,-7.112,-0.229,-0.721,-1.604,-8.814,-3.822,-0.165,-2.095,-54.536,-3.889,0.577,0,-85.764,-58.425
CHEMBL4113091,-7.109,-0.229,-0.72,-1.603,-7.136,-1.971,-0.406,-1.576,-41.44,-12.838,0.877,-0.063,-79.839,-54.278
CHEMBL4283453,-7.104,-0.254,-0.77,-1.64,-7.104,-2.062,-0.16,-1.768,-36.986,-10.255,0.391,-0.118,-66.103,-47.242
CHEMBL4283453,-7.104,-0.254,-0.77,-1.64,-7.104,-2.062,-0.16,-1.768,-36.986,-10.255,0.391,-0.118,-66.103,-47.242
CHEMBL4283453,-7.104,-0.254,-0.77,-1.64,-7.104,-2.062,-0.16,-1.768,-36.986,-10.255,0.391,-0.118,-66.103,-47.242
CHEMBL4283453,-7.104,-0.254,-0.77,-1.64,-7.104,-2.062,-0.16,-1.768,-36.986,-10.255,0.391,-0.118,-66.103,-47.242
CHEMBL4078222,-7.104,-0.215,-0.691,-1.58,-7.13,-3.768,-0.244,-0.683,-34.051,-6.098,0.39,-0.208,-52.594,-40.149
CHEMBL4078222,-7.104,-0.215,-0.691,-1.58,-7.13,-3.768,-0.244,-0.683,-34.051,-6.098,0.39,-0.208,-52.594,-40.149
CHEMBL4286802,-7.103,-0.254,-0.77,-1.64,-7.301,-3.14,0,-1.793,-44.882,-4.301,0.521,0,-70.114,-49.183
CHEMBL4286802,-7.103,-0.254,-0.77,-1.64,-7.301,-3.14,0,-1.793,-44.882,-4.301,0.521,0,-70.114,-49.183
CHEMBL4286802,-7.103,-0.254,-0.77,-1.64,-7.301,-3.14,0,-1.793,-44.882,-4.301,0.521,0,-70.114,-49.183
CHEMBL4286802,-7.103,-0.254,-0.77,-1.64,-7.301,-3.14,0,-1.793,-44.882,-4.301,0.521,0,-70.114,-49.183
CHEMBL4071076,-7.1,-0.254,-0.77,-1.639,-9.13,-4.092,-0.522,-1.682,-46.838,-7.402,0.619,0,-78.273,-54.24
CHEMBL5085436,-7.1,-0.187,-0.628,-1.531,-9.72,-4.408,-0.52,-0.962,-48.934,-12.702,0.622,-0.1,-105.48,-61.636
CHEMBL3900669,-7.1,-0.237,-0.735,-1.613,-9.177,-4.24,-0.446,-1.993,-51.281,-2.464,0.436,0,-75.806,-53.744
CHEMBL3586504,-7.099,-0.192,-0.639,-1.54,-7.099,-4.5,0,0.647,-59.397,-4.122,0.45,-0.108,-80.386,-63.519
CHEMBL3586504,-7.099,-0.192,-0.639,-1.54,-7.099,-4.5,0,0.647,-59.397,-4.122,0.45,-0.108,-80.386,-63.519
CHEMBL2022369,-7.097,-0.182,-0.617,-1.522,-7.102,-2.418,-0.085,-1.183,-53.204,-7.626,0.509,-0.121,-79.329,-60.83
CHEMBL4649875,-7.09,-0.244,-0.751,-1.623,-8.805,-3.984,-0.249,-1.913,-50.519,-7.042,0.923,0,-88.009,-57.561
CHEMBL4649875,-7.09,-0.244,-0.751,-1.623,-8.805,-3.984,-0.249,-1.913,-50.519,-7.042,0.923,0,-88.009,-57.561
CHEMBL4649875,-7.09,-0.244,-0.751,-1.623,-8.805,-3.984,-0.249,-1.913,-50.519,-7.042,0.923,0,-88.009,-57.561
CHEMBL3938382,-7.087,-0.253,-0.769,-1.636,-8.413,-2.464,-0.456,-2.054,-42.733,-14.638,0.934,-0.04,-89.302,-57.371
CHEMBL3353198,-7.084,-0.229,-0.718,-1.598,-7.086,-2.663,-0.308,-1.302,-51.638,-4.897,0.532,-0.029,-79.206,-56.535
CHEMBL3920407,-7.084,-0.253,-0.768,-1.635,-7.116,-3.413,-0.01,-0.907,-45.872,-6.354,0.507,-0.047,-74.988,-52.226
CHEMBL3622532,-7.083,-0.202,-0.662,-1.555,-9.303,-4.156,-0.341,-1.203,-49.402,-10.88,0.5,0,-82.432,-60.282
CHEMBL3622532,-7.083,-0.202,-0.662,-1.555,-9.303,-4.156,-0.341,-1.203,-49.402,-10.88,0.5,0,-82.432,-60.282
CHEMBL3622512,-7.082,-0.228,-0.718,-1.597,-8.572,-3.449,-0.362,-0.967,-39.147,-15.646,0.51,0,-72.371,-54.793
CHEMBL3622512,-7.082,-0.228,-0.718,-1.597,-8.572,-3.449,-0.362,-0.967,-39.147,-15.646,0.51,0,-72.371,-54.793
CHEMBL380009,-7.082,-0.337,-0.93,-1.751,-8.49,-2.994,-0.268,-3.153,-38.351,-5.536,0.673,0,-66.97,-43.888
CHEMBL4114551,-7.082,-0.197,-0.65,-1.545,-7.082,-2.768,-0.221,-1.375,-45.903,-6.609,0.667,-0.098,-65.269,-52.512
CHEMBL4110352,-7.082,-0.177,-0.605,-1.51,-7.082,-2.089,-0.201,-1.99,-51.221,-5.575,0.637,-0.041,-81.495,-56.796
CHEMBL4077863,-7.081,-0.215,-0.688,-1.575,-8.681,-3.998,0,-1.199,-55.821,-9.98,0.803,0,-90.163,-65.801
CHEMBL4077863,-7.081,-0.215,-0.688,-1.575,-8.681,-3.998,0,-1.199,-55.821,-9.98,0.803,0,-90.163,-65.801
CHEMBL3969501,-7.08,-0.177,-0.605,-1.51,-7.08,-3.662,0,-0.763,-59.574,0.45,0.301,-0.044,-80.627,-59.125
CHEMBL3951493,-7.078,-0.161,-0.568,-1.48,-7.078,-2.011,0,-1.337,-45.467,-11.32,0.322,-0.081,-71.334,-56.788
CHEMBL4114114,-7.076,-0.197,-0.649,-1.544,-7.076,-3.156,-0.301,-1.318,-43.488,-5.293,0.667,0,-63.328,-48.781
CHEMBL4068348,-7.076,-0.322,-0.901,-1.73,-8.655,-3.432,-0.384,-2.513,-41.995,-5.291,0.567,0,-70.334,-47.285
CHEMBL4106712,-7.075,-0.202,-0.661,-1.553,-8.849,-3.243,-0.08,-2.304,-53.016,-8.323,0.677,0,-93.701,-61.339
CHEMBL402174,-7.075,-0.295,-0.85,-1.693,-9.792,-2.826,-0.558,-2.542,-37.915,-15.794,0.531,-0.132,-98.26,-53.709
CHEMBL4108994,-7.075,-0.214,-0.688,-1.573,-8.946,-2.998,-0.216,-2.459,-52.984,-9.069,0.742,-0.005,-96.077,-62.053
CHEMBL3961723,-7.075,-0.236,-0.733,-1.607,-9.298,-4.187,-0.394,-2.107,-50.786,-3.387,0.436,0,-75.312,-54.173
CHEMBL3403455,-7.075,-0.208,-0.674,-1.563,-9.17,-3.25,-0.406,-1.584,-43.382,-15.267,0.531,0,-85.781,-58.649
CHEMBL3353199,-7.075,-0.208,-0.674,-1.563,-9.17,-3.25,-0.406,-1.584,-43.382,-15.267,0.531,0,-85.781,-58.649
CHEMBL4789200,-7.073,-0.177,-0.605,-1.508,-7.078,-3.553,-0.16,-0.125,-60.325,-5.33,0.576,0,-87.86,-65.655
CHEMBL3958620,-7.073,-0.221,-0.702,-1.584,-7.074,-3.796,-0.025,-1.693,-37.285,-0.744,0.415,0,-58.038,-38.029
CHEMBL3926943,-7.072,-0.172,-0.595,-1.5,-7.083,-4.046,0,0.105,-55.29,-4.572,0.358,-0.049,-83.741,-59.862
CHEMBL3951493,-7.071,-0.161,-0.567,-1.478,-7.071,-2.574,0,-0.83,-48.262,-9.973,0.322,-0.08,-73.883,-58.236
CHEMBL4435482,-7.07,-0.191,-0.637,-1.533,-7.545,-2.08,-0.813,-1.222,-51.59,-11.898,1.116,-0.183,-102.391,-63.488
CHEMBL3920407,-7.07,-0.252,-0.767,-1.632,-8.811,-4.558,0,-1.723,-51.869,-2.97,0.509,0,-77.327,-54.84
CHEMBL3621219,-7.061,-0.221,-0.701,-1.581,-9.265,-3.681,-0.346,-1.077,-43.788,-16.329,0.478,0,-81.276,-60.116
CHEMBL4114655,-7.06,-0.164,-0.575,-1.483,-9.57,-4.396,-0.288,-1.675,-63.731,-2.939,0.416,0,-99.143,-66.67
CHEMBL4559539,-7.059,-0.196,-0.647,-1.54,-7.413,-3.727,-0.32,-0.83,-49.138,-5.81,0.875,-0.082,-77.873,-54.948
CHEMBL4530226,-7.058,-0.243,-0.748,-1.616,-7.435,-2.896,-0.601,-1.418,-44.061,-7.181,0.871,-0.111,-79.004,-51.242
CHEMBL3926943,-7.057,-0.172,-0.594,-1.497,-9.454,-3.402,-0.405,-1.93,-52.194,-9.741,0.36,-0.006,-86.822,-61.935
CHEMBL3936809,-7.053,-0.191,-0.635,-1.53,-7.053,-3.699,0,0.054,-56.266,-7.074,0.491,-0.024,-80.653,-63.34
CHEMBL4061227,-7.051,-0.282,-0.825,-1.671,-7.077,-3.47,-0.126,-1.432,-28.864,-6.252,0.48,-0.148,-44.469,-35.116
CHEMBL4061227,-7.051,-0.282,-0.825,-1.671,-7.077,-3.47,-0.126,-1.432,-28.864,-6.252,0.48,-0.148,-44.469,-35.116
CHEMBL3951842,-7.05,-0.235,-0.73,-1.602,-9.662,-3.856,-0.359,-1.847,-50.877,-11.044,0.6,0,-97.946,-61.921
CHEMBL3590515,-7.049,-0.235,-0.73,-1.602,-9.582,-2.831,-0.574,-3.05,-42.434,-9.132,0.437,-0.071,-70.144,-51.566
CHEMBL3951282,-7.046,-0.201,-0.659,-1.547,-9.343,-4.378,-0.251,-1.705,-61.116,-3.903,0.631,0,-96.923,-65.019
CHEMBL3951282,-7.043,-0.201,-0.658,-1.546,-9.34,-4.362,-0.227,-1.709,-60.076,-4.469,0.631,0,-98.043,-64.545
CHEMBL3943272,-7.043,-0.261,-0.783,-1.639,-7.043,-3.604,0,-1.579,-45.379,-1.171,0.597,-0.011,-66.847,-46.55
CHEMBL4790193,-7.04,-0.185,-0.623,-1.518,-8.353,-3.302,-0.65,-0.733,-59.315,-9.697,0.868,-0.116,-95.677,-69.012
CHEMBL4284323,-7.038,-0.352,-0.955,-1.761,-8.268,-3.276,-0.319,-1.802,-29.301,-11.274,0.474,-0.189,-73.937,-40.575
CHEMBL4284323,-7.038,-0.352,-0.955,-1.761,-8.268,-3.276,-0.319,-1.802,-29.301,-11.274,0.474,-0.189,-73.937,-40.575
CHEMBL4551768,-7.034,-0.227,-0.713,-1.586,-7.381,-3.251,-0.32,-1.85,-43.936,-1.045,0.458,-0.063,-53.111,-44.981
CHEMBL4113092,-7.033,-0.213,-0.684,-1.564,-9.754,-3.677,-0.345,-2.539,-56.848,-7.581,0.787,0,-94.022,-64.429
CHEMBL4113092,-7.033,-0.213,-0.684,-1.564,-9.754,-3.677,-0.345,-2.539,-56.848,-7.581,0.787,0,-94.022,-64.429
CHEMBL3621219,-7.031,-0.22,-0.698,-1.574,-9.236,-3.664,-0.353,-1.07,-43.935,-16.202,0.478,0,-80.748,-60.137
CHEMBL3621219,-7.031,-0.22,-0.698,-1.574,-9.236,-3.664,-0.353,-1.07,-43.935,-16.202,0.478,0,-80.748,-60.137
CHEMBL256504,-7.031,-0.32,-0.895,-1.719,-9.137,-3.038,-0.143,-2.494,-35.434,-14.821,0.629,-0.097,-91.577,-50.255
CHEMBL5079990,-7.03,-0.195,-0.645,-1.534,-9.656,-4.948,-0.288,-1.024,-54.345,-8.241,0.568,-0.01,-92.807,-62.587
CHEMBL142425,-7.027,-0.26,-0.781,-1.636,-7.759,-4.315,-0.316,-1.334,-41.781,-2.909,0.731,0,-67.038,-44.69
CHEMBL3931326,-7.025,-0.195,-0.644,-1.533,-7.029,-4.341,0,0.135,-55.772,-4.013,0.601,-0.033,-74.865,-59.785
CHEMBL3343044,-7.021,-0.26,-0.78,-1.634,-7.026,-3.123,0,-1.66,-43.532,-6.266,0.873,0,-72.462,-49.799
CHEMBL3923780,-7.021,-0.171,-0.591,-1.49,-7.021,-2.843,-0.455,-0.351,-49.866,-6.916,0.327,-0.168,-80.215,-56.781
CHEMBL402344,-7.017,-0.334,-0.922,-1.735,-9.578,-2.845,-0.522,-3.315,-41.74,-9.345,0.694,-0.1,-81.89,-51.085
CHEMBL4452936,-7.013,-0.2,-0.655,-1.54,-9.309,-4.128,-0.18,-1.549,-47.982,-9.379,0.423,-0.069,-66.595,-57.362
CHEMBL3945308,-7.011,-0.206,-0.668,-1.549,-7.012,-4.299,0,-0.368,-54.652,-1.418,0.612,-0.012,-81.495,-56.069
CHEMBL4460055,-7.007,-0.2,-0.655,-1.538,-8.97,-3.476,-0.26,-1.953,-54.172,-7.375,0.533,0,-98.539,-61.547
CHEMBL4089510,-7.006,-0.219,-0.695,-1.569,-8.775,-4.618,-0.143,-1.083,-58.168,-4.814,0.7,0,-87.906,-62.981
CHEMBL3942146,-7.005,-0.226,-0.71,-1.58,-8.136,-3.189,0,-1.421,-46.909,-10.538,0.415,-0.016,-75.79,-57.447
CHEMBL3403426,-7.004,-0.25,-0.76,-1.617,-7.004,-3.549,-0.249,-1.297,-41.725,-1.649,0.493,-0.068,-56.555,-43.374
CHEMBL3353199,-7.003,-0.206,-0.667,-1.547,-9.098,-3.933,-0.144,-1.102,-43.911,-15.035,0.531,0,-77.369,-58.946
CHEMBL210682,-7.002,-0.318,-0.892,-1.711,-8.766,-3.193,-0.063,-3.375,-41.999,-3.871,0.557,-0.011,-68.044,-45.871
CHEMBL3965902,-6.998,-0.175,-0.598,-1.492,-7.059,-2.959,0,-0.856,-50.782,-7.451,0.564,-0.151,-80.315,-58.232
CHEMBL3894089,-6.997,-0.175,-0.598,-1.492,-7.072,-4.599,-0.099,1.181,-61.598,-6.043,0.56,-0.129,-83.265,-67.642
CHEMBL3977526,-6.995,-0.241,-0.741,-1.602,-8.802,-3.427,-0.099,-1.697,-45.351,-12.933,0.628,0,-92.425,-58.283
CHEMBL3927743,-6.995,-0.226,-0.709,-1.578,-8.228,-3.433,0,-1.927,-51.078,-6.718,0.693,0,-87.763,-57.797
CHEMBL255098,-6.991,-0.318,-0.89,-1.709,-9.211,-3.077,-0.194,-2.585,-41.367,-11.765,0.626,-0.148,-93.733,-53.132
CHEMBL255098,-6.991,-0.318,-0.89,-1.709,-9.211,-3.077,-0.194,-2.585,-41.367,-11.765,0.626,-0.148,-93.733,-53.132
CHEMBL4108111,-6.989,-0.218,-0.693,-1.565,-8.105,-3.488,0,-1.257,-43.038,-11.033,0.482,-0.034,-77.717,-54.071
CHEMBL4648225,-6.988,-0.259,-0.776,-1.627,-7.026,-3.709,-0.16,-1.263,-44.385,-4.784,1.042,0,-71.449,-49.169
CHEMBL4648225,-6.988,-0.259,-0.776,-1.627,-7.026,-3.709,-0.16,-1.263,-44.385,-4.784,1.042,0,-71.449,-49.169
CHEMBL4648225,-6.988,-0.259,-0.776,-1.627,-7.026,-3.709,-0.16,-1.263,-44.385,-4.784,1.042,0,-71.449,-49.169
CHEMBL4781702,-6.985,-0.205,-0.666,-1.543,-7.396,-3.2,-0.446,-0.86,-48.781,-8.666,0.875,-0.026,-80.611,-57.447
CHEMBL4088216,-6.984,-0.233,-0.723,-1.587,-6.984,-2.776,-0.224,-2.075,-37.773,-2.555,0.363,0,-53.768,-40.328
CHEMBL3343057,-6.983,-0.205,-0.665,-1.543,-7.173,-1.908,-0.574,-0.682,-46.237,-12.967,0.458,-0.209,-84.766,-59.204
CHEMBL3961746,-6.983,-0.17,-0.587,-1.481,-9.456,-4.296,-0.32,-1.551,-63.527,-3.736,0.485,-0.038,-97.007,-67.262
CHEMBL3931877,-6.983,-0.241,-0.74,-1.599,-8.38,-3.119,-0.512,-1.876,-45.357,-10.707,1,0,-89.057,-56.064
CHEMBL3971885,-6.979,-0.317,-0.889,-1.706,-6.98,-2.555,0,-2.711,-36.553,-2.974,0.56,0,-53.253,-39.527
CHEMBL4530226,-6.979,-0.241,-0.739,-1.598,-7.425,-3.273,-0.168,-1.506,-49.478,-4.548,0.875,-0.198,-73.522,-54.027
CHEMBL4113216,-6.978,-0.189,-0.628,-1.513,-7.07,-3.287,-0.066,-0.259,-49.568,-8.451,0.357,-0.069,-51.488,-58.018
CHEMBL3889905,-6.977,-0.218,-0.692,-1.562,-6.977,-3.615,-0.32,-0.705,-45.049,-3.275,0.537,-0.13,-68.398,-48.323
CHEMBL5076447,-6.976,-0.218,-0.692,-1.562,-6.995,-2.85,-0.16,-1.324,-47.118,-5.476,0.638,-0.122,-69.037,-52.594
CHEMBL3983208,-6.974,-0.225,-0.707,-1.573,-7.923,-3.424,-0.689,-1.384,-33.712,-7.115,0.333,-0.006,-67.61,-40.827
CHEMBL4091402,-6.974,-0.211,-0.678,-1.551,-8.598,-4.535,-0.32,-0.998,-56.161,-5.288,0.857,0,-86.344,-61.45
CHEMBL3973407,-6.972,-0.205,-0.664,-1.54,-7.85,-3.692,-0.32,-0.347,-54.189,-9.29,0.612,0,-89.735,-63.479
CHEMBL4108815,-6.968,-0.232,-0.722,-1.583,-8.909,-3.798,-0.608,-1.814,-48.536,-6.083,0.649,0,-77.517,-54.619
CHEMBL4518357,-6.965,-0.188,-0.627,-1.51,-7.449,-3.023,-0.241,-0.839,-47.158,-10.728,0.718,-0.097,-90.037,-57.886
CHEMBL4518357,-6.965,-0.188,-0.627,-1.51,-7.449,-3.023,-0.241,-0.839,-47.158,-10.728,0.718,-0.097,-90.037,-57.886
CHEMBL4639599,-6.964,-0.279,-0.815,-1.651,-8.608,-4.129,0,-2.261,-49.364,-3.381,0.757,0,-77.782,-52.745
CHEMBL4639599,-6.964,-0.279,-0.815,-1.651,-8.608,-4.129,0,-2.261,-49.364,-3.381,0.757,0,-77.782,-52.745
CHEMBL4639599,-6.964,-0.279,-0.815,-1.651,-8.608,-4.129,0,-2.261,-49.364,-3.381,0.757,0,-77.782,-52.745
CHEMBL403395,-6.964,-0.317,-0.887,-1.702,-9.473,-3.221,-0.546,-3.266,-38.409,-8.46,0.849,-0.1,-73.471,-46.869
CHEMBL4472816,-6.964,-0.193,-0.639,-1.519,-7.318,-3.215,-0.505,-0.234,-45.925,-12.047,0.934,-0.194,-81.312,-57.972
CHEMBL4113028,-6.96,-0.199,-0.65,-1.528,-7.047,-3.573,-0.144,-0.531,-49.95,-4.733,0.462,-0.053,-73.001,-54.683
CHEMBL3893473,-6.96,-0.24,-0.737,-1.594,-9.633,-4.559,-0.236,-1.499,-48.334,-11.637,0.822,0,-93.412,-59.971
CHEMBL4112863,-6.96,-0.158,-0.558,-1.455,-7.062,-2.677,-0.406,-0.991,-47.177,-5.267,0.518,-0.357,-69.672,-52.444
CHEMBL4110095,-6.957,-0.178,-0.605,-1.492,-6.957,-2.5,-0.304,-1.275,-56.285,-5.497,0.783,-0.023,-84.466,-61.782
CHEMBL3921439,-6.957,-0.199,-0.65,-1.527,-7.016,-4.051,-0.32,-0.04,-52.36,-3.614,0.556,0,-78.934,-55.975
CHEMBL402295,-6.956,-0.29,-0.836,-1.665,-8.87,-3.236,-0.184,-2.301,-33.358,-12.823,0.543,-0.1,-83.159,-46.18
CHEMBL402344,-6.955,-0.331,-0.914,-1.72,-9.515,-3.353,-0.421,-3.075,-41.99,-8.358,0.694,-0.007,-78.887,-50.347
CHEMBL3922099,-6.953,-0.174,-0.594,-1.483,-7.031,-3.66,0,-0.787,-50.11,-4.472,0.622,-0.029,-74.194,-54.582
CHEMBL3934248,-6.953,-0.211,-0.676,-1.546,-7.012,-2.76,-0.16,-1,-52.25,-6.681,0.523,0,-82.704,-58.931
CHEMBL3934248,-6.953,-0.211,-0.676,-1.546,-7.012,-2.76,-0.16,-1,-52.25,-6.681,0.523,0,-82.704,-58.931
CHEMBL3963873,-6.949,-0.169,-0.584,-1.474,-7.008,-3.296,0,-0.328,-56.19,-5.049,0.307,-0.124,-88.133,-61.239
CHEMBL4109087,-6.948,-0.232,-0.72,-1.579,-9.265,-3.655,0,-1.512,-46.67,-14.428,0.438,-0.038,-79.209,-61.098
CHEMBL3973551,-6.948,-0.199,-0.649,-1.525,-6.948,-2.275,-0.351,-0.56,-44.049,-11.417,0.247,-0.093,-72.062,-55.465
CHEMBL4114655,-6.945,-0.162,-0.566,-1.459,-6.954,-4.217,-0.142,0.866,-59.576,-5.758,0.414,-0.033,-85.392,-65.334
CHEMBL3909778,-6.945,-0.248,-0.753,-1.603,-9.436,-4.131,-0.503,-1.627,-48.009,-11.001,0.875,0,-90.891,-59.01
CHEMBL4109957,-6.944,-0.204,-0.662,-1.534,-6.949,-2.969,-0.308,-0.27,-44.467,-9.431,0.35,-0.113,-73.276,-53.898
CHEMBL3622522,-6.941,-0.231,-0.719,-1.577,-8.71,-3.426,-0.366,-1.536,-46.736,-9.206,0.436,-0.1,-88.868,-55.943
CHEMBL3622522,-6.941,-0.231,-0.719,-1.577,-8.71,-3.426,-0.366,-1.536,-46.736,-9.206,0.436,-0.1,-88.868,-55.943
CHEMBL3915439,-6.939,-0.193,-0.636,-1.514,-7.476,-2.907,-0.16,-0.943,-49.714,-9.72,0.61,-0.132,-83.32,-59.435
CHEMBL4106933,-6.937,-0.224,-0.703,-1.565,-8.168,-3.336,-0.184,-1.8,-48.016,-8.747,0.866,0,-85.57,-56.763
CHEMBL4285338,-6.937,-0.248,-0.752,-1.601,-7.877,-3.421,-0.283,-1.477,-29.37,-10.783,0.391,0,-58.571,-40.153
CHEMBL4285338,-6.937,-0.248,-0.752,-1.601,-7.877,-3.421,-0.283,-1.477,-29.37,-10.783,0.391,0,-58.571,-40.153
CHEMBL4285338,-6.937,-0.248,-0.752,-1.601,-7.877,-3.421,-0.283,-1.477,-29.37,-10.783,0.391,0,-58.571,-40.153
CHEMBL4285338,-6.937,-0.248,-0.752,-1.601,-7.877,-3.421,-0.283,-1.477,-29.37,-10.783,0.391,0,-58.571,-40.153
CHEMBL4561018,-6.937,-0.231,-0.718,-1.576,-6.937,-3.009,-0.336,-1.055,-41.47,-5.853,0.593,-0.179,-64.734,-47.324
CHEMBL4788568,-6.935,-0.248,-0.752,-1.601,-6.951,-2.878,-0.014,-1.982,-38.668,-3.383,0.393,-0.028,-59.862,-42.051
CHEMBL4107435,-6.934,-0.204,-0.661,-1.532,-9.273,-3.714,0,-1.141,-54.449,-13.964,0.441,-0.042,-104.183,-68.413
CHEMBL4093910,-6.934,-0.248,-0.752,-1.6,-8.938,-4.345,-0.068,-2.159,-51.536,-4.327,0.859,0,-82.723,-55.864
CHEMBL208743,-6.932,-0.248,-0.752,-1.6,-6.933,-3.463,0,-1.829,-43.205,0.265,0.536,-0.057,-52.213,-42.94
CHEMBL4080574,-6.929,-0.224,-0.702,-1.563,-6.954,-2.784,0,-1.24,-46.79,-6.711,0.434,-0.019,-74.208,-53.501
CHEMBL4080574,-6.929,-0.224,-0.702,-1.563,-6.954,-2.784,0,-1.24,-46.79,-6.711,0.434,-0.019,-74.208,-53.501
CHEMBL3914235,-6.926,-0.231,-0.717,-1.574,-9.418,-4.384,-0.29,-2.259,-55.348,-2.983,0.73,0,-89.599,-58.331
CHEMBL3934160,-6.925,-0.192,-0.635,-1.511,-6.925,-2.751,-0.249,-0.94,-51.298,-6.579,0.608,-0.041,-83.115,-57.877
CHEMBL4463887,-6.924,-0.204,-0.66,-1.53,-7.277,-3.052,-0.055,-1.498,-56.661,-4.6,0.851,0,-84.168,-61.261
CHEMBL3972360,-6.921,-0.223,-0.701,-1.561,-6.921,-2.023,-0.381,-1.54,-30.217,-13.15,0.567,-0.062,-69.57,-43.366
CHEMBL255439,-6.919,-0.301,-0.855,-1.673,-8.833,-3.601,-0.03,-2.504,-38.483,-9.979,0.774,-0.051,-90.438,-48.462
CHEMBL3950375,-6.918,-0.187,-0.623,-1.5,-6.919,-2.801,-0.342,-0.468,-46.638,-9.234,0.57,-0.162,-77.545,-55.872
CHEMBL4110921,-6.917,-0.198,-0.646,-1.518,-8.464,-3.369,0,-1.645,-46.948,-8.091,0.166,-0.055,-62.571,-55.038
CHEMBL3935887,-6.912,-0.177,-0.601,-1.482,-6.928,-3.864,0,0.312,-57.702,-6.467,0.525,-0.046,-82.311,-64.169
CHEMBL1945559,-6.912,-0.288,-0.831,-1.654,-6.912,-2.404,-0.122,-1.654,-34.974,-6.077,0,-0.072,-53.795,-41.051
CHEMBL3962393,-6.912,-0.216,-0.686,-1.548,-6.912,-3.504,-0.32,-0.644,-44.963,-4.13,0.546,-0.122,-68.714,-49.093
CHEMBL255272,-6.911,-0.314,-0.88,-1.689,-9.506,-2.923,-0.163,-2.944,-41.287,-12.936,0.629,-0.1,-96.432,-54.223
CHEMBL255272,-6.911,-0.314,-0.88,-1.689,-9.506,-2.923,-0.163,-2.944,-41.287,-12.936,0.629,-0.1,-96.432,-54.223
CHEMBL4559539,-6.909,-0.192,-0.634,-1.507,-7.383,-3.71,-0.813,-0.224,-45.78,-6.026,0.872,-0.315,-81.73,-51.806
CHEMBL257127,-6.908,-0.238,-0.732,-1.582,-8.329,-3.597,-0.32,-1.815,-47.856,-5.277,0.587,0,-74.595,-53.132
CHEMBL3891363,-6.908,-0.177,-0.601,-1.481,-6.913,-3.524,0,0.054,-54.42,-7.72,0.564,-0.129,-85.661,-62.14
CHEMBL3900478,-6.905,-0.247,-0.749,-1.594,-9.219,-3.768,-0.605,-2.001,-45.149,-7.987,0.611,0,-74.304,-53.135
CHEMBL4107224,-6.904,-0.203,-0.658,-1.525,-8.644,-3.001,-0.26,-2.357,-54.581,-6.615,0.703,-0.007,-92.326,-61.197
CHEMBL3923198,-6.904,-0.197,-0.645,-1.516,-7.929,-3.343,-0.121,-2.256,-47.972,-2.866,0.619,0,-75.14,-50.837
CHEMBL4282412,-6.903,-0.276,-0.807,-1.636,-7.865,-3.416,0,-1.468,-25.155,-14.041,0.478,-0.095,-62.201,-39.196
CHEMBL4282412,-6.903,-0.276,-0.807,-1.636,-7.865,-3.416,0,-1.468,-25.155,-14.041,0.478,-0.095,-62.201,-39.196
CHEMBL3343042,-6.899,-0.182,-0.61,-1.488,-8.454,-3.652,-0.608,-1.021,-54.815,-7.14,0.638,0,-90.299,-61.956
CHEMBL4466893,-6.898,-0.186,-0.621,-1.496,-7.372,-2.955,-0.805,-0.409,-45.062,-10.519,0.883,-0.256,-88.644,-55.581
CHEMBL4059689,-6.896,-0.255,-0.766,-1.605,-6.927,-3.58,0,-1.234,-46.022,-2.647,0.664,-0.079,-68.248,-48.669
CHEMBL3403438,-6.896,-0.255,-0.766,-1.605,-8.553,-2.875,-0.345,-2.205,-35.57,-12.462,0.56,-0.039,-70.318,-48.031
CHEMBL4472816,-6.896,-0.192,-0.632,-1.504,-7.371,-3.101,-0.882,-0.439,-44.029,-9.508,0.93,-0.251,-89.747,-53.537
CHEMBL4106835,-6.893,-0.172,-0.589,-1.47,-6.893,-3.19,-0.208,-1.344,-40.348,-3.697,0.473,-0.053,-45.823,-44.045
CHEMBL4068127,-6.891,-0.222,-0.698,-1.554,-8.492,-3.336,-0.495,-1.703,-50.496,-8.805,0.888,0,-83.572,-59.302
CHEMBL4068127,-6.891,-0.222,-0.698,-1.554,-8.492,-3.336,-0.495,-1.703,-50.496,-8.805,0.888,0,-83.572,-59.302
CHEMBL4758887,-6.889,-0.164,-0.57,-1.454,-8.108,-3.699,-0.32,-0.914,-55.546,-5.11,0.424,-0.057,-77.272,-60.655
