Molecule ChEMBL ID,Smiles
CHEMBL3949661,Cc1ccc(-n2nc(C3CCN(C4CCC(C(F)(F)F)CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3914393,Cc1ccc(-n2nc(C3CN(Cc4cocn4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3916738,COc1ccc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cc(C4CC4)cnc23)cc1
CHEMBL3953368,Cc1ccc(-n2nc(C3CCN(C4CCCOC4)CC3)cc2NC(=O)c2cnn3cc(Br)cnc23)cc1
CHEMBL4108358,Cc1ccc2sc(-c3c(N[C@@H]4CCCNC4)nc(N4CCOCC4)[nH]c3=O)nc2c1
CHEMBL4110735,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(N)C1
CHEMBL3921439,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)NCC2CCCCC2)cs1
CHEMBL3929293,O=C(Nc1cc2cccnc2cc1N1CCCCC1)c1csc2cncnc12
CHEMBL3915121,COc1cc2ncccc2cc1NC(=O)c1csc2cc(CO)cnc12
CHEMBL3951560,Cc1ccc(-n2nc(C3CCN(C4CCC(C)C4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL4112653,O=c1[nH]c(N2CCC(c3ccccc3)CC2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL3353208,Cc1ccc(-n2nc(N3CCN(C4CCOCC4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3353189,Cl.Cn1cc(NC(=O)c2coc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1
CHEMBL4112539,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(C#N)cnc32)cc1NC1CCOCC1
CHEMBL4063472,CN(C)[C@H]1CC[C@H](Nc2ncnc3ccc(C4CC4)cc23)CC1
CHEMBL4110155,CNC(=O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL3892729,O=c1[nH]c(N2CC[C@H](F)C2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL3963673,O=c1[nH]c(N2CCOCC2)nc(NCC(O)CO)c1-c1ccc2ccccc2n1
CHEMBL3977868,O=c1[nH]c(N2CCOCC2)nc(NCC(O)CO)c1-c1nc2ccccc2s1
CHEMBL3924798,CCCN1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)CC1
CHEMBL4110685,CC(C)Nc1cc(-n2ccc3cc(CNC(=O)CC(C)(C)O)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4109113,CCCn1cc(Nc2cc(-n3ncc4cc(Cl)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1
CHEMBL3894449,Cc1ccc(-n2nc(C3CN(Cc4cn[nH]c4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3892422,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1ccc2cn[nH]c2c1
CHEMBL3586506,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cn3)n2)CC1
CHEMBL4109106,CC1(Nc2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCC1
CHEMBL4114568,O=c1[nH]c(NC2CCNC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL3967770,O=c1[nH]c(N2CCCC2)nc(NC2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL3622529,C[C@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1
CHEMBL3968849,Cc1ccc(-n2nc(C3CCN(Cc4ccccc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3955381,CC(C)COc1ccc(Cl)cc1NC(=O)c1cnn2cccnc12
CHEMBL3263640,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1
CHEMBL4779374,CCS(=O)(=O)N1CC(n2cc3cc(NC(=O)c4cccc(C(F)(F)F)n4)c(C(C)(C)O)cc3n2)C1
CHEMBL3943129,COc1ncc(CN2CCCC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cc4)n3)C2)cn1
CHEMBL4473656,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1
CHEMBL4473472,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1
CHEMBL3909411,O=C(Nc1cc(Cl)ccc1CCCCO)c1cnn2cccnc12
CHEMBL3900596,Cc1ccc(-n2nc(-c3csc(N4CCOCC4)n3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3928663,COc1ccc(Br)cc1NC(=O)c1cnn2cccnc12
CHEMBL3972442,Cc1ccc(-n2nc(C3CCN([S+]([O-])Cc4ccccc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3958889,COc1ccc(Cl)cc1NC(=O)c1csc2ccc(NCCO)nc12
CHEMBL2022373,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1
CHEMBL4746200,CCS(=O)(=O)NCCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1
CHEMBL3904732,COc1cc2nc(NCCO)ccc2cc1NC(=O)c1csc2cncnc12
CHEMBL3944798,O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1cnn2cc(O)cnc12
CHEMBL3891037,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CCN(c2ncc(F)cn2)C1
CHEMBL4787247,Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCCNC4)nn23)c(C(F)F)n1
CHEMBL4111216,CC(C)C(O)CNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4112570,CC(C)Nc1cc(-n2ncc3cc(Cl)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107060,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCCNC(=O)OC(C)(C)C(F)(F)F
CHEMBL3634506,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCNC4)nc23)c(C(F)F)n1
CHEMBL3948096,Cc1ccc(-n2nc(C3CCN(C4CCN(C)CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3909791,NC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)C1
CHEMBL3972016,CN1CCN(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cn3)n2)CC1
CHEMBL3914986,Cc1ccc(-n2nc(-c3ccnn3C)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3741589,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1
CHEMBL4791581,Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1
CHEMBL4112802,C[C@@H](F)CNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4111100,O=c1[nH]c(N2CC(F)[C@@H](F)C2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL4115189,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(O)C(C)C
CHEMBL3916413,CC(O)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL4290222,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1
CHEMBL3634381,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)F)n1
CHEMBL3945782,NC(=O)c1ccc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3911370,COc1cc2cc(C)[nH]c2cc1NC(=O)c1cnn2cccnc12
CHEMBL3959696,COc1ccc(Cl)cc1NC(=O)c1csc2cncnc12
CHEMBL3960163,Cc1ccc(-n2nc(C3CCN([S+]([O-])c4ccc(F)cc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3622528,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCC[C@@H](O)C2)c1-c1nc2ccccc2s1
CHEMBL3970164,O=c1[nH]c(N2CCOCC2)nc(NCCN2CCCC2)c1-c1ccc2ccccc2n1
CHEMBL4107689,CC(=O)NC1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1
CHEMBL4111214,O=c1[nH]c(C2CCN(CC3CC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL3892709,CN(c1nc(NC2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1)[C@H]1CC[C@H](O)CC1
CHEMBL3899809,Cc1ccc(-n2nc(C3CCN(C4Cc5ccccc5C4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3916631,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@H](NS(C)(=O)=O)CC1
CHEMBL3586495,Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4284323,Cc1ccn2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c12
CHEMBL4292700,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc([C@H]4CC[C@@H](C(N)=O)CC4)c23)CC1
CHEMBL4111055,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NCC1COC1
CHEMBL4290222,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1
CHEMBL4108607,O=c1[nH]c(N2CCN(c3ncccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2ccc(F)cc2)cs1
CHEMBL4107909,O=c1[nH]c(N2CC[C@@H](O)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL3967745,Cc1ccc(-n2nc(C3CCN([S+]([O-])c4cc(F)cc(F)c4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21
CHEMBL4112526,O=c1[nH]c(N2CCOCC2CO)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL4106665,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1N[C@H]1CC[C@H](C(N)=O)CC1
CHEMBL4108028,C[C@@H](F)CNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4106523,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CN(c2ncc(F)cn2)C1
CHEMBL4286802,c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)ccn2n1
CHEMBL3899909,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(CN)cn3)n2)CC1
CHEMBL3908966,C[C@H](N)c1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3987115,COc1cc(C(=O)N(C)C)ccc1NC(=O)c1cnn2cccnc12
CHEMBL3894394,CCCN1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cn3)n2)CC1
CHEMBL4109207,COC(C)(C)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCCC(CO)C1
CHEMBL4280559,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H](C)CC(N)=O)c34)CC2)CC1
CHEMBL4110619,CCNc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3921810,C[C@H](F)CNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4112394,CCCC(=O)NCc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1
CHEMBL4111012,CC(C)Nc1cc(-n2ncc3cc(O)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107389,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CC[C@H](NC(=O)C(F)F)CC1
CHEMBL4112867,CC(C)(F)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC12CC3CC(CC(O)(C3)C1)C2
CHEMBL3914366,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(Cl)cnc43)cc2NC(C)C)CC1
CHEMBL3987067,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(NC2CNC2)o1
CHEMBL3912316,Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)c(F)c1
CHEMBL4108815,CC(C)C[C@H](CO)Nc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1
CHEMBL4114583,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cccc(C(F)(F)F)c2s1
CHEMBL4111811,Cc1cccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)n1
CHEMBL3934248,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(C(=O)N2CCC(O)C2)s1
CHEMBL3901125,CCOC(=O)c1nc(-c2cnc(Nc3ccc4ncsc4c3)cc2NC(C)C)sc1C
CHEMBL3924209,C[C@H](F)CNc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107905,COc1cnc2c(cnn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1
CHEMBL4109180,O=c1[nH]c(N2CCN(c3cccc(Cl)n3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL3920200,Cc1ccc(-n2nc(C3CCN(CC4CCOC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3889847,O=C(Nc1cc(Cl)ccc1Oc1ccccc1)c1cnn2cccnc12
CHEMBL3908856,CCOC(=O)N1CCC(N2CCC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cn4)n3)CC2)CC1
CHEMBL3622525,O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CNC[C@H](O)C2)c1-c1nc2ccccc2s1
CHEMBL3978235,COc1ccc(F)cc1NC(=O)c1cnn2ccccc12
CHEMBL3904807,COc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)c(F)c1
CHEMBL3943924,COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCNC(C)=O)nc12
CHEMBL3962309,COc1cc(S(C)(=O)=O)ccc1NC(=O)c1ccn2cccnc12
CHEMBL3918974,COc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)c(F)c1
CHEMBL3962911,O=C(Nc1cc(Cl)ccc1N1CCCC(O)C1)c1cnn2cccnc12
CHEMBL3979848,COc1cc2ccccc2cc1NC(=O)c1cnn2cccnc12
CHEMBL4097847,CN(C)[C@H]1CC[C@H](Nc2ncnc3sccc23)CC1
CHEMBL4115629,CCOC(C)(C)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL4108784,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCCOC1
CHEMBL4107578,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(Cl)cnc32)cc1NC1CCOCC1
CHEMBL4115586,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CC(F)(F)C1
CHEMBL4108427,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1N[C@@H]1COC[C@H]1F
CHEMBL4113934,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CC(F)(F)C1
CHEMBL4112370,CC(=O)Nc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1
CHEMBL3900127,O=C(Nc1cc(Cl)ccc1O[C@H]1CC[C@H](O)CC1)c1csc2cncnc12
CHEMBL3948538,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4114846,COC(=O)N1CC(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)C1
CHEMBL4107195,O=c1[nH]c(N2CCOC(CO)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL4115542,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)c(N)nc32)cc1NC12CC3CC(CC(O)(C3)C1)C2
CHEMBL3908695,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCCCOC(C)C
CHEMBL4108005,CC1CCCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)C1
CHEMBL3922407,Cc1ccc(-n2nc(C3CCN(CC4CC4)CC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3936414,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)NC[C@H](O)c2ccccc2)cs1
CHEMBL4089379,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCOCC4)c23)CC1
CHEMBL4114030,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CC[C@H](NC(=O)C2CC2)CC1
CHEMBL3986395,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCC(F)(F)C(C)(C)O
CHEMBL4112662,CC(C)(CN)CNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3901331,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(OCCN(C)C)cn1
CHEMBL4439253,C[C@@]1(CO)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2O1
CHEMBL4107511,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(S(N)(=O)=O)c1
CHEMBL3902828,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC(C)C)CC1
CHEMBL4109646,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)O
CHEMBL4110348,CC(CF)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4789541,CC(C)Nc1c(-c2cn(CCCO)nn2)cnc2sc(-c3ccc(=O)[nH]c3)cc12
CHEMBL4762550,CC(C)Nc1c(C(=O)NC[C@@H](F)C(C)(C)O)cnc2sc(-c3ccc(=O)[nH]c3)cc12
CHEMBL4749904,CC(C)Nc1c(C(=O)NC[C@@H](F)C(C)(C)O)cnc2sc(-c3cn[nH]c3)cc12
CHEMBL3954582,Cc1ccc(-n2nc(N3CCOCC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3960537,NCC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1
CHEMBL4279192,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1
CHEMBL3634384,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nc23)c(C(F)F)n1
CHEMBL3979633,COc1cc2nc(NCCO)ccc2cc1NC(=O)c1cnn2cccnc12
CHEMBL3902455,O=C(Nc1cc2cccnc2cc1OC1CCC(O)CC1)c1csc2cncnc12
CHEMBL3930442,O=C(Nc1cc(Cl)ccc1N1CCCCC1)c1cnn2nc(O)cnc12
CHEMBL3951842,O=C(Nc1cc2cccnc2cc1OC1CCC(O)CC1)c1cnn2cccnc12
CHEMBL4111974,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1cnn(CCC#N)c1
CHEMBL4108324,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCCCF
CHEMBL4111555,O=C1C[C@H](Nc2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)Cc2ccccc2N1
CHEMBL3353213,O=C(Nc1nc2ccc(CO)cc2[nH]1)c1cccc(Cn2nc(-c3cccnc3)ccc2=O)c1
CHEMBL4283847,CN(C)[C@H]1CC[C@H](Nc2ncnc3cc[nH]c23)CC1
CHEMBL4288305,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1
CHEMBL3622185,CCc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1
CHEMBL4107171,O=c1[nH]c(N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL3970853,C[C@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1
CHEMBL4108950,COc1ccnc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)c1
CHEMBL4112861,COc1cccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)n1
CHEMBL4113113,O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CNCC(F)(F)C2)c1-c1nc2ccccc2s1
CHEMBL3903386,O=c1[nH]c(N2CCOCC2)nc(NCC2CCCCN2)c1-c1nc2ccccc2s1
CHEMBL4106730,O=c1[nH]c(N2CCC(c3cnccn3)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL4110192,CN1CCC2(CCN(c3nc(N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)C1=O
CHEMBL4107847,O=c1[nH]c(C2CCN(c3ncccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL4109845,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cnccc2s1
CHEMBL3957973,Cc1ccc(-n2nc(C3CCCN(CC4CC4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3892790,Cc1ccc(-n2nc(C3CCN(C4CCCC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3590482,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2ccncc2)n1
CHEMBL4114042,CNC(=O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1
CHEMBL4115548,CC1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC(C)O1
CHEMBL4108981,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1csc(-c2ccccc2)n1
CHEMBL4114262,O=c1[nH]c(Nc2ccncc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL3934248,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(C(=O)N2CCC(O)C2)s1
CHEMBL3977526,CN(C)CCNc1nc(N2CCOCC2)[nH]c(=O)c1-c1ccc2ccccc2n1
CHEMBL3935887,COc1ccc(CN2CCCC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cc4)n3)C2)cn1
CHEMBL2381116,COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2
CHEMBL4112330,O=c1[nH]c(N2CCC[C@H]2CF)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL4113721,CC(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1
CHEMBL4114417,CO[C@H]1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1
CHEMBL4109853,Cc1ccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)nc1
CHEMBL4112758,O=c1[nH]c(N2CCCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL4112018,O=c1[nH]c(N2CCN(c3ccc4c(c3)OCO4)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL3901315,C[C@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2ccc3ccccc3n2)[C@H](O)[C@@H]1O
CHEMBL4108856,O=c1[nH]c(Nc2ccc(F)cc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL3919163,O=c1[nH]c(N2CCOCC2)nc(NC2CCNC2)c1-c1nc2ccccc2s1
CHEMBL3909577,O=C(Nc1cc(Cl)ccc1OC1CCC(O)CC1)c1cnn2cc(Br)cnc12
CHEMBL3933937,Cc1cnc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cccnc23)nc1
CHEMBL3940677,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccccn3)n2)CC1
CHEMBL3948235,Cc1ccc(-n2nc(C3CCCN(Cc4cccnc4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4112572,O=c1[nH]c(N2CCN(c3cc(Cl)ccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL4114351,COc1ccc(OC)c(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)c1
CHEMBL3892745,Cc1ccc(-n2nc(C3CCCN(Cc4cn[nH]c4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4115260,CC(C)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1
